email,domain,country,fit_score,vertical_match,has_flipbook_competitor,final_url
info@hayatmakine.com,starmakinasakarya.com,TR,7,property,0,https://starmakinasakarya.com
murat.soylu@hayatmakine.com,starmakinasakarya.com,TR,7,property,0,https://starmakinasakarya.com
info@trbl-services.eu,trbl-services.eu,EU,4,property,0,https://trbl-services.eu
patents@trbl-services.eu,trbl-services.eu,EU,4,property,0,https://trbl-services.eu
info@shokaconnect.com,shokaconnect.co.za,ZA,4,property,0,https://shokaconnect.co.za
info@wajmah.om,wajmah.om,OM,4,property,0,https://wajmah.om
info@tdexpress.co.th,tdexpress.co.th,TH,4,property,0,https://tdexpress.co.th
info@turbolab.co.za,turbolab.co.za,ZA,4,property,0,https://turbolab.co.za
ht.duankd@gmail.com,thietbiyte130.vn,VN,4,property,0,https://thietbiyte130.vn
ht.hungkd@gmail.com,thietbiyte130.vn,VN,4,property,0,https://thietbiyte130.vn
ht.tuvankythuat@gmail.com,thietbiyte130.vn,VN,4,property,0,https://thietbiyte130.vn
phongkinhdoanh130@gmail.com,thietbiyte130.vn,VN,4,property,0,https://thietbiyte130.vn
xn130.am@gmail.com,thietbiyte130.vn,VN,4,property,0,https://thietbiyte130.vn
comercial@primeproacademy.com.br,primeprobeauty.com.br,BR,7,cafe,0,https://primeprobeauty.com.br
vnecrop1@gmail.com,vne-led.vn,VN,4,gallery,0,https://vne-led.vn
orcamento@toldosmartins.com,toldosmartins.com,BR,7,property,0,https://toldosmartins.com
contato@valnicemilhomens.com.br,valnicemilhomens.com.br,BR,3,,0,https://valnicemilhomens.com.br
serge@sergebendavid.co.il,sergebendavid.co.il,IL,4,property,0,https://sergebendavid.co.il
sales@baovan.com.vn,baovan.com.vn,VN,4,property,0,https://www.baovan.com.vn/
info@voleyboldan.com,voleyboldan.com,TR,4,property,0,https://voleyboldan.com
ptseg@sumselenergi.com,sumselenergi.com,ID,4,property,0,https://sumselenergi.com
office@chen-hamakom.co.il,chen-hamakom.co.il,IL,4,property,0,https://www.chen-hamakom.co.il/
lienhethumuaphelieu@gmail.com,thumuaphelieusatvun.com,VN,4,property,0,http://thumuaphelieusatvun.com
truyenthong.hnc@gmail.com,hanoiconnection.com,VN,4,property,0,https://hanoiconnection.com
info@mafco-healthcare.com,vanav.ae,AE,4,property,0,https://vanav.ae
info@trisey-glila.co.il,trisey-glila.co.il,IL,4,property,0,https://trisey-glila.co.il
alexandru_petrisor@yahoo.com,urbanforestrynetwork.eu,EU,7,property,0,https://urbanforestrynetwork.eu
ana.maciasp@urjc.es,urbanforestrynetwork.eu,EU,7,property,0,https://urbanforestrynetwork.eu
bregt.roobroeck@vives.be,urbanforestrynetwork.eu,EU,7,property,0,https://urbanforestrynetwork.eu
claudia.mc@arbocity.com,urbanforestrynetwork.eu,EU,7,property,0,https://urbanforestrynetwork.eu
dieter.anseeuw@vives.be,urbanforestrynetwork.eu,EU,7,property,0,https://urbanforestrynetwork.eu
info@alkyonis.co,alkyonis.co,CO,4,property,0,https://www.alkyonis.co/
bgnovini.eu@gmail.com,bgnovini.eu,EU,4,property,0,https://www.bgnovini.eu/
info@sowalab.ru,sowalab.ru,RU,4,property,0,https://sowalab.ru
info@ardang.ae,ardang.ae,AE,4,property,0,https://www.ardang.ae/
ops@shtjsc.co,sht.org.vn,VN,4,property,0,https://sht.org.vn
ops@shtjsc.vn,sht.org.vn,VN,4,property,0,https://sht.org.vn
info@apartique.co.il,apartique.co.il,IL,4,hotel,0,https://www.apartique.co.il/
balrosto@mail.ru,balrosto.ru,RU,4,property,0,https://www.balrosto.ru/
info@upakovochnoedelo.ru,upakovochnoedelo.ru,RU,4,gallery,0,https://upakovochnoedelo.ru
pakdelo@bk.ru,upakovochnoedelo.ru,RU,4,gallery,0,https://upakovochnoedelo.ru
stanokpak@yandex.ru,upakovochnoedelo.ru,RU,4,gallery,0,https://upakovochnoedelo.ru
inoxyenthanh1@gmail.com,vancongnghiepyt.com,VN,4,property,0,https://vancongnghiepyt.com
inoxyenthanh1@gmail.comcom,vancongnghiepyt.com,VN,4,property,0,https://vancongnghiepyt.com
administracion@avance.com.uy,avance.com.uy,UY,4,property,0,https://www.avance.com.uy/
reservas@dsturismo.com.br,dsturismo.com.br,BR,4,property,0,https://www.dsturismo.com.br/
contato@studioavirtual.com.br,studioavirtual.com.br,BR,4,property,0,https://studioavirtual.com.br/
info.baghdati@baghdati.gov.ge,baghdati.gov.ge,GE,7,property,0,https://www.baghdati.gov.ge/
khatuna.kirkitadze@baghdati.gov.ge,baghdati.gov.ge,GE,7,property,0,https://www.baghdati.gov.ge/
lia.kbilashvili@baghdati.gov.ge,baghdati.gov.ge,GE,7,property,0,https://www.baghdati.gov.ge/
fiqria.gibradze@gmail.com,baghdati.gov.ge,GE,7,property,0,https://www.baghdati.gov.ge/
info@genesis-law.ru,genesis-law.ru,RU,4,publisher,0,https://www.genesis-law.ru/
info@ptkss.com,richgoh.com,TH,4,property,0,https://richgoh.com
info@sararealestate.com.co,sararealestate.com.co,CO,4,property,0,https://sararealestate.com.co
info@unffe.org.ug,unffe.org.ug,UG,4,gallery,0,https://unffe.org.ug
exacompustore@gmail.com,exacompu.com.ec,EC,4,property,0,https://www.exacompu.com.ec/
araventas@corporativoara.com.mx,corporativoara.com.mx,MX,4,gallery,0,https://www.corporativoara.com.mx/
info@uzesiset.ru,uzesiset.ru,RU,0,,0,https://uzesiset.ru
bcs@cel.ky,celbeautysupply.ky,KY,4,property,0,https://www.celbeautysupply.ky/
atendimento@areaincrivel.com.br,areaincrivel.com.br,BR,4,property,0,https://www.areaincrivel.com.br/
contato@wortidiomas.com.br,wortidiomas.com.br,BR,4,property,0,https://wortidiomas.com.br
cristian.villaseca@gmail.com,multipunto.cl,CL,4,property,0,https://multipunto.cl
gerencia@megatronic.co,megatronic.co,CO,4,property,0,https://megatronic.co
contact@ct-hellas.eu,ct-hellas.eu,EU,4,gallery,0,https://www.ct-hellas.eu/
contato@eldogomes.com.br,eldogomes.com.br,BR,7,publisher,0,https://www.eldogomes.com.br/
info@efn.edu.uy,efn.edu.uy,UY,4,property,0,https://www.efn.edu.uy/
office@efratilaw.co.il,gilefrati.co.il,IL,4,property,0,https://www.gilefrati.co.il/
adm@murilomudancas.com.br,murilomudancas.com.br,BR,4,property,0,https://murilomudancas.com.br
daniel@csworkx.co.za,csworkx.co.za,ZA,4,property,0,https://www.csworkx.co.za/
info@bursateknikkimya.com.tr,bursateknikkimya.com.tr,TR,4,gallery,0,https://www.bursateknikkimya.com.tr/
iletisim@evlahukuk.com,evlahukuk.com,TR,4,property,0,https://www.evlahukuk.com/
info@calciumforbrands.com,calciumforbrands.com,AE,4,property,0,https://www.calciumforbrands.com/
info@edhaas.ru,edhaas.ru,RU,7,gallery,0,https://www.edhaas.ru/
info@tokyaykereste.com,tokyaykereste.com.tr,TR,4,property,0,https://tokyaykereste.com.tr
sales@soca.co.il,soca.co.il,IL,4,property,0,https://soca.co.il
office@hulda-t.co.il,hulda-transformers.co.il,IL,4,gallery,0,https://www.hulda-transformers.co.il/
prachi.mishra@ashoka.edu.in,prachimishra.in,IN,7,property,0,https://prachimishra.in
hello@keeneducation.co,keeneducation.co,CO,4,property,0,https://keeneducation.co
hello@keeneducation.zlla.in,keeneducation.co,CO,4,property,0,https://keeneducation.co
info@er-met.com,er-met.com,TR,7,property,0,https://www.er-met.com/
2547reservas@hotelcasalyon.cl,hotelcasalyon.cl,CL,4,property,0,https://www.hotelcasalyon.cl/
reservas@hotelcasalyon.cl,hotelcasalyon.cl,CL,4,property,0,https://www.hotelcasalyon.cl/
ventas@icase.cl,icase.cl,CL,4,gallery,0,https://www.icase.cl/
icaseltda@gmail.com,icase.cl,CL,4,gallery,0,https://www.icase.cl/
marketing@perseiline.com,iopet.ru,RU,4,property,0,https://www.iopet.ru/
serviciocliente@jtlogisticsec.com,jtlogisticsec.com,CO,2,,0,https://www.jtlogisticsec.com/
contact@fraises-et-compagnie.re,fraises-et-compagnie.re,RE,4,property,0,https://www.fraises-et-compagnie.re/
communications@icga.co.in,icga.in,IN,8,property,1,https://icga.in
info@nurturetechacademy.in,nurturetechacademy.in,IN,4,gallery,0,https://www.nurturetechacademy.in/
info@hvaclift.nl,hvaclift.eu,EU,4,property,0,https://www.hvaclift.eu/
info@jipa.co.id,jipa.co.id,ID,4,hotel,0,https://www.jipa.co.id/
info@denika.com.tr,denikapack.com,TR,4,property,0,https://www.denikapack.com/
contacto@merkenahumado.cl,merkenahumado.cl,CL,4,property,0,https://www.merkenahumado.cl/
contato@clinicaversan.com.br,clinicaversan.com.br,BR,4,property,0,https://clinicaversan.com.br
contatovilasonia@clinicaversan.com.br,clinicaversan.com.br,BR,4,property,0,https://clinicaversan.com.br
giovana.vergilio@gmail.com,clinicaversan.com.br,BR,4,property,0,https://clinicaversan.com.br
rbaeza@cpm.cl,cpm.cl,CL,4,gallery,0,https://www.cpm.cl/
contact@iecc.ma,iecc.ma,MA,4,property,0,https://www.iecc.ma/
info@inksea.in,inksea.in,IN,4,property,0,https://www.inksea.in/
equipo@kiplingirapuato.edu.mx,kiplingirapuato.edu.mx,MX,11,property,1,https://www.kiplingirapuato.edu.mx/next/
aheslop@hermanus.co.za,hermanus-history-society.co.za,ZA,7,museum,0,https://www.hermanus-history-society.co.za/
mikeclark@hermanus.co.za,hermanus-history-society.co.za,ZA,7,museum,0,https://www.hermanus-history-society.co.za/
info@pbclinear.eu,pbclinear.eu,EU,4,property,0,https://www.pbclinear.eu/
info@boatglass.eu,boatglass.eu,EU,4,property,0,https://www.boatglass.eu/
loja@santosaeromodelismo.com.br,santosaeromodelismo.com.br,BR,4,gallery,0,https://santosaeromodelismo.com.br
office@kurman-eng.com,jb-kurman.com,IL,4,property,0,https://www.jb-kurman.com/
contato@multicafe.com.br,multicafe.com.br,BR,4,cafe,0,https://www.multicafe.com.br/
ventas@ludicorp.com.mx,ludicorp.com.mx,MX,4,property,0,https://www.ludicorp.com.mx/
info@snappyhire.com,snappyhires.com,IN,5,,0,https://www.snappyhires.com/
contato@leomunizodonto.com.br,leomunizodonto.com.br,BR,4,property,0,https://www.leomunizodonto.com.br/
info@eukran.eu,eukran.eu,EU,4,property,0,https://www.eukran.eu/
info@nationalcapital.com.np,nationalcapital.com.np,NP,4,property,0,https://www.nationalcapital.com.np/
gaowfoam@gmail.com,gaowfoam.com,TH,4,property,0,https://www.gaowfoam.com/
20gaowfoam@gmail.com,gaowfoam.com,TH,4,property,0,https://www.gaowfoam.com/
asistentecomercial@pulsovitalhomecare.cl,pulsovitalhomecare.cl,CL,4,property,0,https://www.pulsovitalhomecare.cl/
contact@storynetwork.in,storynetwork.in,IN,4,property,0,https://storynetwork.in
info@storynetwork.in,storynetwork.in,IN,4,property,0,https://storynetwork.in
contato@manatilodge.com,manatilodge.com,BR,4,property,0,https://www.manatilodge.com/
info@prepyou.eu,prepyou.eu,EU,4,property,0,https://www.prepyou.eu/
sac@giassiconstrutora.com.br,ghmhabitar.com.br,BR,4,property,0,https://www.ghmhabitar.com.br/
rajaschoolkgm@gmail.com,rajaschool.in,IN,4,school,0,https://www.rajaschool.in/
info@skyemetalcoating.com,skyemetalcoating.com,AE,7,property,0,https://www.skyemetalcoating.com/
muhasebe@tamled.com,tamled.com,TR,4,property,0,https://www.tamled.com/
servis@tamled.com,tamled.com,TR,4,property,0,https://www.tamled.com/
satis@tamled.com,tamled.com,TR,4,property,0,https://www.tamled.com/
ventas@quimex.com.mx,quimex.com.mx,MX,7,gallery,0,https://www.quimex.com.mx/
info@orto-nil.com.br,orto-nil.com.br,BR,2,,0,https://orto-nil.com.br
geae@geae.org.br,geae.org.br,BR,4,property,0,https://www.geae.org.br/
avic_astoria@163.com,astoria.lk,LK,4,real estate,0,https://www.astoria.lk/
contato@institutoincluir.com.br,institutoincluir.com.br,BR,7,gallery,0,https://www.institutoincluir.com.br/
biuro@systemyszklane.eu,systemyszklane.eu,EU,4,publisher,0,https://systemyszklane.eu
bilgi@loraskitap.com,loraskitap.com,TR,4,gallery,0,https://www.loraskitap.com/
info@bookworm.com,loraskitap.com,TR,4,gallery,0,https://www.loraskitap.com/
info@yo.tel,yo.tel,RU,4,property,0,https://yo.tel
talk-help@skbkontur.ru,yo.tel,RU,4,property,0,https://yo.tel
contacto@tmovemos.co,tmovemos.co,CO,4,property,0,https://www.tmovemos.co/
contact@enoca.com,enoca.com,TR,4,property,0,https://www.enoca.com/
ccotizacionessigma51@gmail.com,ventasasfaltoperu.com.pe,PE,4,property,0,https://www.ventasasfaltoperu.com.pe/
lior@topsun.co.il,topmedica.co.il,IL,4,property,0,https://www.topmedica.co.il/
office.ddconstruction@gmail.com,yesod-eitan.co.il,IL,4,property,0,https://yesod-eitan.co.il
fmtx2016@gmail.com,novafmtx.com.br,BR,7,gallery,0,https://www.novafmtx.com.br/
fmtx@fmtx.com.br,novafmtx.com.br,BR,7,gallery,0,https://www.novafmtx.com.br/
laura@tecnica-alexander.eu,tecnica-alexander.eu,EU,4,property,0,https://www.tecnica-alexander.eu/language/es/introduccion/
acr@tojalrenault.com.br,tojalrenault.com.br,BR,4,property,0,https://www.tojalrenault.com.br/
carlos.tristao@tojalrenault.com.br,tojalrenault.com.br,BR,4,property,0,https://www.tojalrenault.com.br/
conrado.tristao@tojalrenault.com.br,tojalrenault.com.br,BR,4,property,0,https://www.tojalrenault.com.br/
contato@tojalrenault.com.br,tojalrenault.com.br,BR,4,property,0,https://www.tojalrenault.com.br/
debora.sotto@tojalrenault.com.br,tojalrenault.com.br,BR,4,property,0,https://www.tojalrenault.com.br/
info@zebraproje.com,zebraproje.com,TR,4,property,0,https://zebraproje.com
support@myboxtv.co,myboxtv.co,CO,2,,0,https://myboxtv.co
info@yillar.com,yillar.com,TR,4,property,0,https://www.yillar.com/
info@newdemo.hwssp.org,yaadgaarai.com,SA,4,property,0,https://yaadgaarai.com
customerservice@rcithailand.com,rcithailand.com,TH,7,gallery,0,https://www.rcithailand.com/
marketing@rcithailand.com,rcithailand.com,TH,7,gallery,0,https://www.rcithailand.com/
pjakkrapong@rcithailand.com,rcithailand.com,TH,7,gallery,0,https://www.rcithailand.com/
supachok@rcithailand.com,rcithailand.com,TH,7,gallery,0,https://www.rcithailand.com/
tatiana.yevtushok@gmail.com,yevtushok.com,AE,4,property,0,https://yevtushok.com
business@unipads.in,unipads.in,IN,4,restaurant,0,https://unipads.in
info@unipads.in,unipads.in,IN,4,restaurant,0,https://unipads.in
info@ilembechamber.co.za,ilembechamber.co.za,ZA,7,gallery,0,https://www.ilembechamber.co.za/
marketing@astronium.moscow,xn--80aqmcelgin.xn--p1ai,RU,4,property,0,https://xn--80aqmcelgin.xn--p1ai
g_garmoniya@mail.ru,zezulinsky.ru,RU,4,property,0,https://zezulinsky.ru
info@vendosoft.eu,vendosoft.eu,EU,8,property,1,https://www.vendosoft.eu/
iletisim@tercihkocu.com,tercihkocu.com,TR,4,property,0,https://tercihkocu.com
general@variety.org.il,variety-jerusalem.org.il,IL,4,property,0,https://www.variety-jerusalem.org.il/
contato@dranathaliaprudencio.com,dranathaliaprudencio.com,BR,4,property,0,https://dranathaliaprudencio.com
sac@zelogtransportes.com.br,zelogtransportes.com.br,BR,0,,0,https://zelogtransportes.com.br
administracion@grupoautocristal.es,grupoautocristal.eu,EU,2,,0,https://www.grupoautocristal.eu/
barcelona1@grupoautocristal.es,grupoautocristal.eu,EU,2,,0,https://www.grupoautocristal.eu/
madrid1@grupoautocristal.es,grupoautocristal.eu,EU,2,,0,https://www.grupoautocristal.eu/
merida@grupoautocristal.es,grupoautocristal.eu,EU,2,,0,https://www.grupoautocristal.eu/
murcia@grupoautocristal.es,grupoautocristal.eu,EU,2,,0,https://www.grupoautocristal.eu/
