email,domain,country,fit_score,vertical_match,has_flipbook_competitor,final_url
karatedo.ad@gmail.com,karatedo.com.vn,VN,4,property,0,https://karatedo.com.vn
cotizaciones@luftscreen.com.mx,luftscreen.com.mx,MX,4,property,0,https://luftscreen.com.mx
informes@luftscreen.com.mx,luftscreen.com.mx,MX,4,property,0,https://luftscreen.com.mx
cotizaciones@luftscreen.com.mxmail,luftscreen.com.mx,MX,4,property,0,https://luftscreen.com.mx
informes@luftscreen.com.mxmail,luftscreen.com.mx,MX,4,property,0,https://luftscreen.com.mx
luftscreenmexico@gmail.com,luftscreen.com.mx,MX,4,property,0,https://luftscreen.com.mx
contact@decoplast.dz,decoplast.dz,DZ,4,gallery,0,https://decoplast.dz
decoplastalgerie@gmail.com,decoplast.dz,DZ,4,gallery,0,https://decoplast.dz
nors-r@mail.ru,nors-r.ru,RU,4,property,0,https://nors-r.ru
powercraft@elekrowerkinc.com,powercraft.ph,PH,7,property,0,https://powercraft.ph
powercraft@elektrowerkinc.com,powercraft.ph,PH,7,property,0,https://powercraft.ph
iqra@global.co.za,iqra.co.za,ZA,4,property,0,https://iqra.co.za/
abanob9003@gmail.com,teqniaa.net,AR,4,property,0,https://teqniaa.net
mie@ing.puc.cl,mie-uc.cl,CL,4,property,0,https://mie-uc.cl
maxplaza1@creditoreal.com.br,maxplaza-canoas.com.br,BR,4,gallery,0,https://maxplaza-canoas.com.br
admin@rmcindia.in,rmcindia.in,IN,4,gallery,0,https://rmcindia.in
enquiry@rmcindia.in,rmcindia.in,IN,4,gallery,0,https://rmcindia.in
contacto@profece.net,profece.com,MX,4,property,0,https://profece.com
topgarageoto@gmail.com,garageoto.vn,VN,4,property,0,https://garageoto.vn
senatex@senatex.gob.bo,senatex.gob.bo,BO,5,,0,https://senatex.gob.bo
info@stanfordkw.com,stanfordkw.com,AR,4,property,0,https://stanfordkw.com
sales@sitem.co.th,sitem.co.th,TH,4,property,0,https://sitem.co.th
info@tanvuongland.com,tanvuongland.com,VN,4,property,0,https://tanvuongland.com
demoiselle@studiavoiloka.ru,studiavoiloka.ru,RU,4,property,0,https://studiavoiloka.ru
je.milia.ak@gmail.com,studiavoiloka.ru,RU,4,property,0,https://studiavoiloka.ru
fguzmoscao@mail.ru,sescao.ru,RU,4,gallery,0,https://sescao.ru
lastochka-lip@mail.ru,lastochka-lip.com,RU,4,property,0,https://lastochka-lip.com
kkz93@mail.ru,kcab.ru,RU,7,gallery,0,https://kcab.ru/
kkz_snab@mail.ru,kcab.ru,RU,7,gallery,0,https://kcab.ru/
svgorlanova@yandex.ru,kcab.ru,RU,7,gallery,0,https://kcab.ru/
crew@secretboston.net,secretboston.co,CO,4,restaurant,0,https://secretboston.co
contactenos@mototransportar.com.co,mototransportar.com.co,CO,6,,1,https://mototransportar.com.co
intuisitatabestari@gmail.com,intuisitatabestari.co.id,ID,4,property,0,https://intuisitatabestari.co.id
sales@skincareavenue.co.za,skincareavenue.co.za,ZA,4,property,0,https://skincareavenue.co.za
sixpackfitwear@gmail.com,sixpackfitwear.com,BR,4,gallery,0,https://sixpackfitwear.com
localhost@localhost.com,souveniryogya.com,ID,2,,0,https://souveniryogya.com
info@softwater-kw.com,softwater-kw.com,AR,4,property,0,https://softwater-kw.com
smpimmaculata04yk@gmail.com,smpimmaculatajogja.sch.id,ID,4,gallery,0,https://smpimmaculatajogja.sch.id
operacao@portomar.com.br,portomar.com.br,BR,4,property,0,https://portomar.com.br
smkndelapanmedan@gmail.com,smkn8medan.sch.id,ID,4,property,0,https://smkn8medan.sch.id
support@kiro-inc.com,kiro-inc.com,IL,4,property,0,https://kiro-inc.com/
mojeshbondu1@gmail.com,sprintm.in,IN,4,property,0,https://sprintm.in
contato@lenzbrasil.com,lenzbrasil.com,BR,4,property,0,https://lenzbrasil.com
contato@vempersonalizados.com.br,vempersonalizados.com.br,BR,4,gallery,0,https://vempersonalizados.com.br
hello@vikk.ai,vikk.ai,AI,4,property,0,https://vikk.ai
ulukokkursun@gmail.com,ulukokkursun.com,TR,4,property,0,https://ulukokkursun.com
topsorag@gmail.com,topsorag.co.il,IL,4,property,0,https://topsorag.co.il
info@spectroai.ai,spectroai.ai,AI,4,property,0,https://spectroai.ai
soporte@sipe.com.co,sipe.com.co,CO,7,property,0,https://sipe.com.co
sac@ieo.com.co,sipe.com.co,CO,7,property,0,https://sipe.com.co
soporte@ieo.com.co,sipe.com.co,CO,7,property,0,https://sipe.com.co
administrativo@solodimixagv.com.br,solodimixagv.com.br,BR,4,property,0,https://solodimixagv.com.br
info@q20.co.za,q20.co.za,ZA,4,property,0,https://q20.co.za/
contato@mazzabroker.com.br,mazzabroker.com.br,BR,4,property,0,https://mazzabroker.com.br
rajatdandekar@vizuara.in,vizuara.in,IN,2,,0,https://vizuara.in
contact@unitop.in,unitop.in,IN,4,gallery,0,https://unitop.in
info@unitop.in,unitop.in,IN,4,gallery,0,https://unitop.in
info@purplecherrydash.co.za,purplecherrydash.co.za,ZA,4,property,0,https://purplecherrydash.co.za
vn@suadienlanh.vn,suadienlanh.vn,VN,8,property,1,https://suadienlanh.vn
suadienlanh9@gmail.com,suadienlanh.vn,VN,8,property,1,https://suadienlanh.vn
vovanhaisuadienlanh@gmail.com,suadienlanh.vn,VN,8,property,1,https://suadienlanh.vn
contacto@universaletras.com.ar,universaletras.com.ar,AR,8,gallery,1,https://universaletras.com.ar
info@safiar.com.ar,safiar.com.ar,AR,4,publisher,0,https://safiar.com.ar
tobaccosepetim@gmail.com,tobaccosepeti.com,TR,4,property,0,https://tobaccosepeti.net/
info@unistyle-spb.ru,unistyle-spb.ru,RU,4,property,0,https://unistyle-spb.ru
vendas@tmtacessorios.com.br,tmtacessorios.com.br,BR,4,property,0,https://tmtacessorios.com.br
order1@vse-bas.ru,vse-bas.ru,RU,4,gallery,0,https://vse-bas.ru
stanislav@vse-bas.ru,vse-bas.ru,RU,4,gallery,0,https://vse-bas.ru
joao@dominio.com.br,osdm.org.br,BR,8,property,1,https://osdm.org.br
satishkumar.link@gmail.com,uprationcard.co.in,IN,4,property,0,https://uprationcard.co.in
sbpssnmaski@gmail.com,sbscooperative.in,IN,4,property,0,https://sbscooperative.in
strategizerglobal@gmail.com,strategizer.in,IN,4,property,0,https://strategizer.in/
siap.siaga@thepalladiumgroup.com,siapsiaga.or.id,ID,4,property,0,https://siapsiaga.or.id
vivisiontechnology@gmail.com,vivisionled.com.vn,VN,4,property,0,https://vivisionled.com.vn
inquiry@bafcointl.com,bafcointl.com,SA,4,property,0,https://bafcointl.com
cachnhietthelong@gmail.com,tonpucachnhiet.vn,VN,4,property,0,https://tonpucachnhiet.vn
info@robotjet-global.com,robotjet-global.com,CN,4,property,0,https://robotjet-global.com
vpnchecked@gmail.com,vpnchecked.com,VN,4,property,0,https://vpnchecked.com
contacto@doctorg.mx,urologoenguadalajara.com,MX,4,property,0,https://urologoenguadalajara.com
info@caspident.az,caspident.az,AZ,11,gallery,1,https://www.caspident.az/
faleconosco@drogariasguanabara.com.br,drogariasguanabara.com.br,BR,8,gallery,1,https://www.drogariasguanabara.com.br/
atendimento@coledecore.com.br,coledecore.com.br,BR,4,property,0,https://coledecore.com.br
marcosqrio@gmail.com,coledecore.com.br,BR,4,property,0,https://coledecore.com.br
contato@vmvalman.com.br,vmvalman.com.br,BR,4,property,0,https://vmvalman.com.br
villagefundassociatiom@gmail.com,villagefundassociation.com,TH,8,property,1,https://villagefundassociation.com
brsingh@atmospower.net,biogaspurifier.com,IN,4,hotel,0,https://www.biogaspurifier.com/
palaash@atmospower.in,biogaspurifier.com,IN,4,hotel,0,https://www.biogaspurifier.com/
ventas@indsisa.com,iniflu.com,MX,4,property,0,https://www.iniflu.com/
forwebsite1999@gmail.com,ayatulkursiinhindi.in,IN,4,property,0,https://www.ayatulkursiinhindi.in/
contact@deltaimpression.tn,deltaimpression.tn,TN,4,property,0,https://www.deltaimpression.tn/
emailcontact@deltaimpression.tn,deltaimpression.tn,TN,4,property,0,https://www.deltaimpression.tn/
info@effon.com,effon.com,CN,4,property,0,https://www.effon.com/
tecnnic@tecnnic.com.br,tecnnic.com.br,BR,4,property,0,https://tecnnic.com.br/
contato@engenhocaracuipe.com.br,engenhocaracuipe.com.br,BR,4,property,0,https://www.engenhocaracuipe.com.br/
comercial@espacomindsp.com.br,espacomindsp.com.br,BR,4,property,0,https://espacomindsp.com.br
southern_select@yahoo.com,southernselect.co,CO,4,restaurant,0,https://southernselect.co
contacto@creasmile.cl,creasmile.cl,CL,4,property,0,https://www.creasmile.cl/
shares@corplink.com.pk,corplink.com.pk,PK,2,,0,https://www.corplink.com.pk/
info@gemportal.co.in,gemportal.co.in,IN,4,property,0,https://www.gemportal.co.in/
info@gemregistration.co,gemportal.co.in,IN,4,property,0,https://www.gemportal.co.in/
levelupacad@gmail.com,levelupacademy.in,IN,4,school,0,https://www.levelupacademy.in/
tanya@urbandiaries.in,urbandiaries.in,IN,4,property,0,https://urbandiaries.in
info@golimpopo.com,golimpopo.com,ZA,8,property,1,https://www.golimpopo.com/
eduprakan@gmail.com,prakanedu.go.th,TH,4,property,0,https://www.prakanedu.go.th/
karaca@karacaserigrafi.com,karacaserigrafi.com,TR,4,property,0,https://www.karacaserigrafi.com/
info@lcdtop.ru,lcdtop.ru,RU,4,property,0,https://lcdtop.ru
contacto@videocenterfunstore.cl,videocenterfunstore.cl,CL,4,gallery,0,https://videocenterfunstore.cl
secretaria.infantil@coopeginterativa.com.br,interativaguaxupe.com.br,BR,4,property,0,https://www.interativaguaxupe.com.br/
secretaria@coopeginterativa.com.br,interativaguaxupe.com.br,BR,4,property,0,https://www.interativaguaxupe.com.br/
info@definer.in,definer.in,IN,4,property,0,https://www.definer.in/
info@elicina.com,elicina.cl,CL,4,gallery,0,https://www.elicina.cl/
informes@notarioscallao.org.pe,notarioscallao.org.pe,PE,11,gallery,1,https://www.notarioscallao.org.pe/
info@judaica.org.ar,judaica.org.ar,AR,4,property,0,https://www.judaica.org.ar/
info@nattour.cl,nattour.cl,CL,4,property,0,https://www.nattour.cl/
info@vaovao.com.ar,vaovao.com.ar,AR,4,gallery,0,https://vaovao.com.ar
ventas@vaovao.com.ar,vaovao.com.ar,AR,4,gallery,0,https://vaovao.com.ar
info@absalpaul.com,absalpaul.com,SA,7,publisher,0,https://www.absalpaul.com/
tenderinquiries@absalpaul.com,absalpaul.com,SA,7,publisher,0,https://www.absalpaul.com/
admissions@akalacademy.ac.in,akalacademybarusahib.com,IN,4,school,0,https://akalacademybarusahib.com
pypcoordinator@akalacademy.ac.in,akalacademybarusahib.com,IN,4,school,0,https://akalacademybarusahib.com
ormuz@ormuz.com.mx,ormuz.com.mx,MX,4,property,0,https://www.ormuz.com.mx/
info@meat.cl,meat.cl,CL,4,property,0,https://www.meat.cl/
info@solv-e.com,tammysilva.com.br,BR,4,gallery,0,https://tammysilva.com.br
ecuadorocp1@gmail.com,ocpecuador.com,BR,4,property,0,https://www.ocpecuador.com/
info@tektaskentseldonusum.com,tektaskentseldonusum.com,TR,4,property,0,https://www.tektaskentseldonusum.com/
previsionds@css-cpces.org.ar,css-cpces.org.ar,AR,4,property,0,https://www.css-cpces.org.ar/
jatomaq@jatomaq.com.br,jatomaq.com.br,BR,4,property,0,https://www.jatomaq.com.br/
bilgi@uskudarkurban.com,uskudarkurban.com,TR,4,property,0,https://www.uskudarkurban.com/
info@uskudarkurban.com,uskudarkurban.com,TR,4,property,0,https://www.uskudarkurban.com/
ipnu.ippnu.rembang@gmail.com,pelajarnurembang.or.id,ID,4,property,0,https://www.pelajarnurembang.or.id/
prnusidauripmwcnubinangun@gmail.com,pelajarnurembang.or.id,ID,4,property,0,https://www.pelajarnurembang.or.id/
landscapingideas27@gmail.com,landscapingideas.co,CO,4,property,0,https://landscapingideas.co
reachus@pinklemonade.in,pinklemonade.in,IN,7,property,0,https://www.pinklemonade.in/
info@access.com.tr,access.com.tr,TR,4,property,0,https://access.com.tr
info@emons.eu,emons.eu,EU,4,property,0,https://www.emons.eu/
info@petsanbentonit.com,petsanbentonit.com,TR,4,property,0,https://www.petsanbentonit.com/
info@voyced.eu,voyced.eu,EU,4,property,0,https://www.voyced.eu/
newsletter@voyced.eu,voyced.eu,EU,4,property,0,https://www.voyced.eu/
sales@voyced.eu,voyced.eu,EU,4,property,0,https://www.voyced.eu/
yoav@ronkinlaw.co.il,ronkinlaw.co.il,IL,4,property,0,https://www.ronkinlaw.co.il/
comunicaciones@lincuna.com.pe,lincuna.com.pe,PE,4,property,0,https://www.lincuna.com.pe/
contact@alpas.ai,alpas.ai,AI,4,property,0,https://alpas.ai
sales@safetywala.in,safetywala.in,IN,4,property,0,https://www.safetywala.in/
info@studioviadellorto.com,villabernasconi.eu,EU,4,property,0,https://www.villabernasconi.eu/
silvanarava7@gmail.com,villabernasconi.eu,EU,4,property,0,https://www.villabernasconi.eu/
villa.bernasconi@comune.cernobbio.co.it,villabernasconi.eu,EU,4,property,0,https://www.villabernasconi.eu/
cskh@web3b.com,thietkeweb3b.com,VN,4,property,0,https://thietkeweb3b.com
giahan@web3b.com,thietkeweb3b.com,VN,4,property,0,https://thietkeweb3b.com
info@web3b.com,thietkeweb3b.com,VN,4,property,0,https://thietkeweb3b.com
sales@thangcanhviet.com,thangcanhviet.com,VN,4,property,0,https://thangcanhviet.com
info@sterlingclothing.co.za,sterlingclothing.co.za,ZA,4,property,0,https://sterlingclothing.co.za
rcjuampa@gmail.com,rcjuampa.com.ar,AR,4,gallery,0,https://www.rcjuampa.com.ar/
reservas@aluguews.com,aluguews.com,BR,4,gallery,0,https://aluguews.com
compliance@shipay.com.br,shipay.com.br,BR,4,property,0,https://www.shipay.com.br/
contact@applevalleyschool.edu.gh,applevalleyschool.edu.gh,GH,8,school,1,https://applevalleyschool.edu.gh
contato@transpencargas.com.br,transpencargas.com.br,BR,4,gallery,0,https://www.transpencargas.com.br/
principal.2k@gmail.com,bitsadoni.ac.in,IN,7,gallery,0,https://bitsadoni.ac.in
principal.2k@jntua.ac.in,bitsadoni.ac.in,IN,7,gallery,0,https://bitsadoni.ac.in
info@alwofod.sa,alwofod.sa,SA,4,hotel,0,https://alwofod.sa
info@aircompressor.kz,aircompressor.kz,KZ,4,property,0,https://aircompressor.kz
k.absultan_stroymechanika.kz@mail.ru,aircompressor.kz,KZ,4,property,0,https://aircompressor.kz
admin@acmilsandiego.edu.ec,acmilsandiego.edu.ec,EC,4,property,0,https://acmilsandiego.edu.ec
rcontact@terminal-33.com,togetherdriven.com,TH,4,property,0,http://www.togetherdriven.com/
contact@zerrand.com,zerrand.com,CN,4,property,0,https://www.zerrand.com/
4x4carrent@gmail.com,4x4carrental.ge,GE,4,property,0,https://4x4carrental.ge
info@asfrus.ru,xn--80aaahqpcuvhvipz6j.xn--p1acf,RU,4,property,0,https://xn--80aaahqpcuvhvipz6j.xn--p1acf
comercial@azpericiasengenharia.com.br,azsegurancadotrabalho.com.br,BR,4,gallery,0,https://azsegurancadotrabalho.com.br
info@badranfoundation.com,badranfoundation.com,EG,4,property,0,https://badranfoundation.com
info@berismakina.com.tr,berismakina.com.tr,TR,4,property,0,https://berismakina.com.tr
levanluongbmw68@gmail.com,bmwlevanluong.com.vn,VN,4,property,0,https://bmwlevanluong.com.vn
contato@arestoarquitetura.com.br,arestoarquitetura.com.br,BR,4,property,0,https://arestoarquitetura.com.br
contato@audioworld.com.br,audioworld.com.br,BR,4,property,0,https://audioworld.com.br
avatec@avatec.com.br,avatec.com.br,BR,4,gallery,0,https://avatec.com.br
contato@adegaterradovinho.com.br,adegaterradovinho.com.br,BR,4,gallery,0,https://adegaterradovinho.com.br
ptbestpacking11@gmail.com,bestcup2.com,ID,4,property,0,https://bestcup2.com
alls@aaas.co.th,alls.co.th,TH,4,property,0,https://alls.co.th
a-iskra@mail.ru,a-iskra.online,RU,4,property,0,https://a-iskra.online
emika22ltd@gmail.com,boschofficial.ge,GE,4,gallery,0,https://boschofficial.ge
info@alfaris-turk.com,alfaris-turk.com,TR,4,property,0,https://alfaris-turk.com
bigbikejomtien@gmail.com,bigbikerent.com,TH,4,property,0,https://bigbikerent.com
contato@gravatalimoveis.com.br,gravatalimoveis.com.br,BR,4,property,0,https://gravatalimoveis.com.br
sales@dccons.vn,dccons.vn,VN,4,property,0,https://dccons.vn
info@zenforestcoffee.com,zenforestcoffee.com,IN,4,property,0,https://zenforestcoffee.com
info@bantarua.ac.th,bantarua.ac.th,TH,4,property,0,https://bantarua.ac.th
reservas@arthotel.com.br,arthotel.com.br,BR,4,hotel,0,https://arthotel.com.br
info@aktivhealth.com,aktivhealth.in,IN,4,property,0,https://aktivhealth.in
qualidade@atias.com.br,atias.com.br,BR,4,property,0,https://atias.com.br
eventos@audilux.pe,audilux.pe,PE,4,property,0,https://audilux.pe
atesanvicente@gmail.com,atesanvicente.com.ar,AR,7,property,0,https://atesanvicente.com.ar
carolyn@carolyntate.co,carolyntate.co,CO,4,property,0,https://carolyntate.co
support@arama.asia,arama.asia,IN,4,property,0,https://arama.asia/?v=674f83e119a5
al.dawood.barokah.utama@gmail.com,aldawoodbarokah.com,ID,4,property,0,https://aldawoodbarokah.com
office@berent.co.il,berent.co.il,IL,4,property,0,https://berent.co.il
dungquatport@ptsc.com.vn,dungquatport.com.vn,VN,4,property,0,https://dungquatport.com.vn
mail.dungquatport@ptsc.com.vn,dungquatport.com.vn,VN,4,property,0,https://dungquatport.com.vn
contacto@carnesur.cl,carnesur.cl,CL,4,gallery,0,https://carnesur.cl
chaudharytrader.pk@gmail.com,chaudharytraders.pk,PK,4,property,0,https://chaudharytraders.pk
info@bluesquid.co,bluesquid.co,CO,8,gallery,1,https://bluesquid.co
tiedustelut@www.kuhmo.eu,kuhmo.eu,EU,4,gallery,0,https://www.kuhmo.eu/
confiance@confianceempilhadeiras.com.br,confianceempilhadeiras.com.br,BR,2,,0,https://confianceempilhadeiras.com.br
contacto@centraldeplacas.com.mx,centraldeplacas.com.mx,MX,4,gallery,0,https://centraldeplacas.com.mx
ventas@dwrmexico.com,dwr.com.mx,MX,4,property,0,https://dwr.com.mx
sp-tavatuy@mail.ru,baza-tavatuy.ru,RU,4,hotel,0,https://baza-tavatuy.ru
contact@dmkk.org.in,dmkk.org.in,IN,7,property,0,https://dmkk.org.in
dmkk22@gmail.com,dmkk.org.in,IN,7,property,0,https://dmkk.org.in
contact@cepro.dz,cepro.dz,DZ,4,property,0,https://cepro.dz
enquiry@asiacapital.lk,asiacapital.lk,LK,4,property,0,https://asiacapital.lk
info@copia.su,copia.su,RU,4,property,0,https://copia.su
kwarc-sand@copia.su,copia.su,RU,4,property,0,https://copia.su
hello@ecohub.vn,ecohub.vn,VN,4,property,0,https://ecohub.vn
info@cihmas.com.ar,cihmas.com.ar,AR,4,publisher,0,https://cihmas.com.ar
lic.sztatman@cihmas.com.ar,cihmas.com.ar,AR,4,publisher,0,https://cihmas.com.ar
gerenciapolymers@bramex.com.mx,bramex.com.mx,MX,4,gallery,0,https://bramex.com.mx
ventas@bramex.com.mx,bramex.com.mx,MX,4,gallery,0,https://bramex.com.mx
info@clinicaasprodonto.com,clinicaasprodonto.com,CO,7,property,0,https://clinicaasprodonto.com
bilgi@tarimhukuku.org,tarimhukuku.org,TR,4,property,0,https://www.tarimhukuku.org/
info@tarimhukuku.org,tarimhukuku.org,TR,4,property,0,https://www.tarimhukuku.org/
comercial@altacoberturas.com.br,altacoberturas.com.br,BR,4,property,0,https://altacoberturas.com.br/
timdesawisata@gmail.com,desawisata.co.id,ID,4,gallery,0,https://desawisata.co.id
export@burmas.com.tr,burmas.com.tr,TR,4,property,0,https://burmas.com.tr
contacto@canaco.com,clustermedicochihuahua.com,MX,4,gallery,0,https://clustermedicochihuahua.com
contacto@canacochihuahua.com,clustermedicochihuahua.com,MX,4,gallery,0,https://clustermedicochihuahua.com
contato@360chat.com.br,360chat.com.br,BR,4,property,0,https://360chat.com.br
info@cr-icon.com,cr-icon.com,AR,4,property,0,https://cr-icon.com
gestiondesolicitudes@cenred.com.co,cenred.com.co,CO,7,property,0,https://cenred.com.co
comercial@cmtransportesdeveiculos.com.br,cmtransportesdeveiculos.com.br,BR,2,,0,https://cmtransportesdeveiculos.com.br
